,model,OA,OA type,OC,OC type,aerosol,aerosol type,month,lat,lon
630,GLOMAP,39.7977270186,TOA,20.946172115,TOC,0.0397977270186,TOA,12,82.46,297.5
631,GLOMAP,10.1367402822,MOA,5.3351264643,MOC,0.0101367402822,MOA,12,82.46,297.5
632,GLOMAP,35.8337499201,TOA,18.859868379,TOC,0.0358337499201,TOA,12,82.46,297.5
633,GLOMAP,5.44284563512,MOA,2.86465559743,MOC,0.00544284563512,MOA,12,82.46,297.5
634,GLOMAP,26.3130497187,TOA,13.8489735362,TOC,0.0263130497187,TOA,12,82.46,297.5
635,GLOMAP,3.72658856213,MOA,1.96136240112,MOC,0.00372658856213,MOA,12,82.46,297.5
636,GLOMAP,33.8210240006,TOA,17.8005389477,TOC,0.0338210240006,TOA,12,82.46,297.5
637,GLOMAP,7.6365750283,MOA,4.01925001489,MOC,0.0076365750283,MOA,12,82.46,297.5
638,GLOMAP,49.7970432043,TOA,26.2089701075,TOC,0.0497970432043,TOA,12,82.46,297.5
639,GLOMAP,5.91439194977,MOA,3.1128378683,MOC,0.00591439194977,MOA,12,82.46,297.5
640,GLOMAP,33.4173440933,TOA,17.5880758386,TOC,0.0334173440933,TOA,12,82.46,297.5
641,GLOMAP,8.42409022152,MOA,4.43373169554,MOC,0.00842409022152,MOA,12,82.46,297.5
642,GLOMAP,46.3926158845,TOA,24.417166255,TOC,0.0463926158845,TOA,12,82.46,297.5
643,GLOMAP,15.2257205918,MOA,8.0135371536,MOC,0.0152257205918,MOA,12,82.46,297.5
644,GLOMAP,49.0203313529,TOA,25.8001743963,TOC,0.0490203313529,TOA,12,82.46,297.5
645,GLOMAP,14.0288835391,MOA,7.38362291534,MOC,0.0140288835391,MOA,12,82.46,297.5
646,GLOMAP,57.2495795786,TOA,30.131357673,TOC,0.0572495795786,TOA,12,82.46,297.5
647,GLOMAP,20.8630152047,MOA,10.9805343182,MOC,0.0208630152047,MOA,12,82.46,297.5
648,GLOMAP,324.793338776,TOA,170.943862513,TOC,0.324793338776,TOA,12,37.88261,297.047
649,GLOMAP,113.114520907,MOA,59.5339583723,MOC,0.113114520907,MOA,12,37.88261,297.047
650,GLOMAP,265.618830919,TOA,139.799384694,TOC,0.265618830919,TOA,12,37.88261,297.047
651,GLOMAP,130.889713764,MOA,68.8893230338,MOC,0.130889713764,MOA,12,37.88261,297.047
652,GLOMAP,286.800473928,TOA,150.947617857,TOC,0.286800473928,TOA,12,37.88261,297.047
653,GLOMAP,136.417135596,MOA,71.7984924191,MOC,0.136417135596,MOA,12,37.88261,297.047
654,GLOMAP,688.95059824,TOA,362.605578021,TOC,0.68895059824,TOA,12,37.88261,297.047
655,GLOMAP,208.513513207,MOA,109.74395432,MOC,0.208513513207,MOA,12,37.88261,297.047
656,GLOMAP,725.093483925,TOA,381.628149434,TOC,0.725093483925,TOA,12,37.88261,297.047
657,GLOMAP,188.117474318,MOA,99.0091970092,MOC,0.188117474318,MOA,12,37.88261,297.047
658,GLOMAP,987.283706665,TOA,519.623003508,TOC,0.987283706665,TOA,12,37.88261,297.047
659,GLOMAP,151.463344693,MOA,79.7175498385,MOC,0.151463344693,MOA,12,37.88261,297.047
660,GLOMAP,1313.06767464,TOA,691.088249809,TOC,1.31306767464,TOA,12,37.88261,297.047
661,GLOMAP,156.241521239,MOA,82.2323795996,MOC,0.156241521239,MOA,12,37.88261,297.047
662,GLOMAP,1308.152318,TOA,688.50122,TOC,1.308152318,TOA,12,37.88261,297.047
663,GLOMAP,134.137913585,MOA,70.5989018867,MOC,0.134137913585,MOA,12,37.88261,297.047
664,GLOMAP,701.777935028,TOA,369.35680791,TOC,0.701777935028,TOA,12,37.88261,297.047
665,GLOMAP,150.969997048,MOA,79.4578931834,MOC,0.150969997048,MOA,12,37.88261,297.047
666,GLOMAP,522.530734539,TOA,275.016176073,TOC,0.522530734539,TOA,12,37.88261,297.047
667,GLOMAP,158.481955528,MOA,83.4115555412,MOC,0.158481955528,MOA,12,37.88261,297.047
668,GLOMAP,360.298126936,TOA,189.630593124,TOC,0.360298126936,TOA,12,37.88261,297.047
669,GLOMAP,137.778192759,MOA,72.514838294,MOC,0.137778192759,MOA,12,37.88261,297.047
670,GLOMAP,321.032583714,TOA,168.964517744,TOC,0.321032583714,TOA,12,37.88261,297.047
671,GLOMAP,135.201409459,MOA,71.1586365574,MOC,0.135201409459,MOA,12,37.88261,297.047
672,GLOMAP,573.073148727,TOA,301.617446699,TOC,0.573073148727,TOA,12,35.33,25.67
673,GLOMAP,77.2923380136,MOA,40.6801779019,MOC,0.0772923380136,MOA,12,35.33,25.67
674,GLOMAP,568.915426731,TOA,299.429171964,TOC,0.568915426731,TOA,12,35.33,25.67
675,GLOMAP,79.7476992011,MOA,41.9724732637,MOC,0.0797476992011,MOA,12,35.33,25.67
676,GLOMAP,737.406849861,TOA,388.108868348,TOC,0.737406849861,TOA,12,35.33,25.67
677,GLOMAP,92.8909480572,MOA,48.8899726617,MOC,0.0928909480572,MOA,12,35.33,25.67
678,GLOMAP,958.749771118,TOA,504.605142694,TOC,0.958749771118,TOA,12,35.33,25.67
679,GLOMAP,80.6503966451,MOA,42.4475771816,MOC,0.0806503966451,MOA,12,35.33,25.67
680,GLOMAP,1236.7721796,TOA,650.932726107,TOC,1.2367721796,TOA,12,35.33,25.67
681,GLOMAP,95.3968763351,MOA,50.2088822817,MOC,0.0953968763351,MOA,12,35.33,25.67
682,GLOMAP,1575.89530945,TOA,829.41858392,TOC,1.57589530945,TOA,12,35.33,25.67
683,GLOMAP,100.119911134,MOA,52.6946900707,MOC,0.100119911134,MOA,12,35.33,25.67
684,GLOMAP,2933.37655067,TOA,1543.88239509,TOC,2.93337655067,TOA,12,35.33,25.67
685,GLOMAP,115.597911179,MOA,60.8410058837,MOC,0.115597911179,MOA,12,35.33,25.67
686,GLOMAP,2827.94928551,TOA,1488.39436079,TOC,2.82794928551,TOA,12,35.33,25.67
687,GLOMAP,113.321073353,MOA,59.6426701859,MOC,0.113321073353,MOA,12,35.33,25.67
688,GLOMAP,1774.86896515,TOA,934.141560605,TOC,1.77486896515,TOA,12,35.33,25.67
689,GLOMAP,78.3420428634,MOA,41.2326541386,MOC,0.0783420428634,MOA,12,35.33,25.67
690,GLOMAP,1037.70625591,TOA,546.161187323,TOC,1.03770625591,TOA,12,35.33,25.67
691,GLOMAP,101.859413087,MOA,53.6102174144,MOC,0.101859413087,MOA,12,35.33,25.67
692,GLOMAP,624.043464661,TOA,328.443928769,TOC,0.624043464661,TOA,12,35.33,25.67
693,GLOMAP,91.4341956377,MOA,48.1232608619,MOC,0.0914341956377,MOA,12,35.33,25.67
694,GLOMAP,440.398871899,TOA,231.788879947,TOC,0.440398871899,TOA,12,35.33,25.67
695,GLOMAP,101.071491838,MOA,53.1955220197,MOC,0.101071491838,MOA,12,35.33,25.67
696,GLOMAP,136.676996946,TOA,71.9352615507,TOC,0.136676996946,TOA,12,38.0,332.65
697,GLOMAP,95.8343520761,MOA,50.4391326716,MOC,0.0958343520761,MOA,12,38.0,332.65
698,GLOMAP,141.455829144,TOA,74.4504363913,TOC,0.141455829144,TOA,12,38.0,332.65
699,GLOMAP,111.330859363,MOA,58.5951891385,MOC,0.111330859363,MOA,12,38.0,332.65
700,GLOMAP,153.650820255,TOA,80.8688527659,TOC,0.153650820255,TOA,12,38.0,332.65
701,GLOMAP,114.294923842,MOA,60.1552230747,MOC,0.114294923842,MOA,12,38.0,332.65
702,GLOMAP,185.341402888,TOA,97.5481067833,TOC,0.185341402888,TOA,12,38.0,332.65
703,GLOMAP,136.931061745,MOA,72.0689798656,MOC,0.136931061745,MOA,12,38.0,332.65
704,GLOMAP,181.801855564,TOA,95.685187139,TOC,0.181801855564,TOA,12,38.0,332.65
705,GLOMAP,135.564416647,MOA,71.3496929721,MOC,0.135564416647,MOA,12,38.0,332.65
706,GLOMAP,295.510739088,TOA,155.531967941,TOC,0.295510739088,TOA,12,38.0,332.65
707,GLOMAP,185.917198658,MOA,97.8511571884,MOC,0.185917198658,MOA,12,38.0,332.65
708,GLOMAP,129.941731691,TOA,68.3903851007,TOC,0.129941731691,TOA,12,38.0,332.65
709,GLOMAP,76.871946454,MOA,40.4589191863,MOC,0.076871946454,MOA,12,38.0,332.65
710,GLOMAP,211.320906878,TOA,111.221529936,TOC,0.211320906878,TOA,12,38.0,332.65
711,GLOMAP,90.984262526,MOA,47.8864539611,MOC,0.090984262526,MOA,12,38.0,332.65
712,GLOMAP,119.687832892,TOA,62.9935962589,TOC,0.119687832892,TOA,12,38.0,332.65
713,GLOMAP,88.4201079607,MOA,46.5368989267,MOC,0.0884201079607,MOA,12,38.0,332.65
714,GLOMAP,161.336526275,TOA,84.9139611972,TOC,0.161336526275,TOA,12,38.0,332.65
715,GLOMAP,130.922928452,MOA,68.9068044487,MOC,0.130922928452,MOA,12,38.0,332.65
716,GLOMAP,234.99083519,TOA,123.679386942,TOC,0.23499083519,TOA,12,38.0,332.65
717,GLOMAP,158.512383699,MOA,83.4275703681,MOC,0.158512383699,MOA,12,38.0,332.65
718,GLOMAP,169.388562441,TOA,89.1518749689,TOC,0.169388562441,TOA,12,38.0,332.65
719,GLOMAP,113.511502743,MOA,59.7428961804,MOC,0.113511502743,MOA,12,38.0,332.65
720,GLOMAP,177.548542619,TOA,93.4466013783,TOC,0.177548542619,TOA,12,46.386,-44.812
721,GLOMAP,121.758013964,MOA,64.0831652441,MOC,0.121758013964,MOA,12,46.386,-44.812
722,GLOMAP,174.039423466,TOA,91.5996965609,TOC,0.174039423466,TOA,12,46.386,-44.812
723,GLOMAP,130.765840411,MOA,68.8241265322,MOC,0.130765840411,MOA,12,46.386,-44.812
724,GLOMAP,201.546683908,TOA,106.077202057,TOC,0.201546683908,TOA,12,46.386,-44.812
725,GLOMAP,141.655683517,MOA,74.5556229039,MOC,0.141655683517,MOA,12,46.386,-44.812
726,GLOMAP,354.734480381,TOA,186.702358095,TOC,0.354734480381,TOA,12,46.386,-44.812
727,GLOMAP,295.276671648,MOA,155.408774552,MOC,0.295276671648,MOA,12,46.386,-44.812
728,GLOMAP,681.60879612,TOA,358.741471642,TOC,0.68160879612,TOA,12,46.386,-44.812
729,GLOMAP,481.499224901,MOA,253.420644685,MOC,0.481499224901,MOA,12,46.386,-44.812
730,GLOMAP,755.587160587,TOA,397.677452941,TOC,0.755587160587,TOA,12,46.386,-44.812
731,GLOMAP,405.089795589,MOA,213.205155573,MOC,0.405089795589,MOA,12,46.386,-44.812
732,GLOMAP,789.190649986,TOA,415.363499993,TOC,0.789190649986,TOA,12,46.386,-44.812
733,GLOMAP,262.021273375,MOA,137.905933355,MOC,0.262021273375,MOA,12,46.386,-44.812
734,GLOMAP,1181.86175823,TOA,622.032504333,TOC,1.18186175823,TOA,12,46.386,-44.812
735,GLOMAP,225.540801883,MOA,118.705685201,MOC,0.225540801883,MOA,12,46.386,-44.812
736,GLOMAP,422.25253582,TOA,222.238176747,TOC,0.42225253582,TOA,12,46.386,-44.812
737,GLOMAP,197.893306613,MOA,104.154371902,MOC,0.197893306613,MOA,12,46.386,-44.812
738,GLOMAP,465.005457401,TOA,244.739714422,TOC,0.465005457401,TOA,12,46.386,-44.812
739,GLOMAP,327.881366014,MOA,172.569140008,MOC,0.327881366014,MOA,12,46.386,-44.812
740,GLOMAP,364.981293678,TOA,192.095417725,TOC,0.364981293678,TOA,12,46.386,-44.812
741,GLOMAP,224.9263376,MOA,118.382282947,MOC,0.2249263376,MOA,12,46.386,-44.812
742,GLOMAP,185.308158398,TOA,97.530609683,TOC,0.185308158398,TOA,12,46.386,-44.812
743,GLOMAP,115.565188229,MOA,60.8237832785,MOC,0.115565188229,MOA,12,46.386,-44.812
744,GLOMAP,125.886872411,TOA,66.2562486372,TOC,0.125886872411,TOA,12,48.988,-40.39
745,GLOMAP,93.6710387468,MOA,49.3005467089,MOC,0.0936710387468,MOA,12,48.988,-40.39
746,GLOMAP,149.618968368,TOA,78.7468254566,TOC,0.149618968368,TOA,12,48.988,-40.39
747,GLOMAP,117.556333542,MOA,61.8717544957,MOC,0.117556333542,MOA,12,48.988,-40.39
748,GLOMAP,181.22343719,TOA,95.3807564158,TOC,0.18122343719,TOA,12,48.988,-40.39
749,GLOMAP,142.605304718,MOA,75.0554235358,MOC,0.142605304718,MOA,12,48.988,-40.39
750,GLOMAP,227.90569067,TOA,119.950363511,TOC,0.22790569067,TOA,12,48.988,-40.39
751,GLOMAP,195.994213223,MOA,103.154849065,MOC,0.195994213223,MOA,12,48.988,-40.39
752,GLOMAP,503.174722195,TOA,264.828801155,TOC,0.503174722195,TOA,12,48.988,-40.39
753,GLOMAP,417.232513428,MOA,219.596059699,MOC,0.417232513428,MOA,12,48.988,-40.39
754,GLOMAP,638.917982578,TOA,336.27262241,TOC,0.638917982578,TOA,12,48.988,-40.39
755,GLOMAP,448.248416185,MOA,235.920219045,MOC,0.448248416185,MOA,12,48.988,-40.39
756,GLOMAP,727.175951004,TOA,382.724184739,TOC,0.727175951004,TOA,12,48.988,-40.39
757,GLOMAP,305.502951145,MOA,160.791026919,MOC,0.305502951145,MOA,12,48.988,-40.39
758,GLOMAP,728.494107723,TOA,383.417951433,TOC,0.728494107723,TOA,12,48.988,-40.39
759,GLOMAP,250.294387341,MOA,131.733888074,MOC,0.250294387341,MOA,12,48.988,-40.39
760,GLOMAP,351.012706757,TOA,184.743529872,TOC,0.351012706757,TOA,12,48.988,-40.39
761,GLOMAP,243.095174432,MOA,127.944828648,MOC,0.243095174432,MOA,12,48.988,-40.39
762,GLOMAP,270.411163568,TOA,142.321665036,TOC,0.270411163568,TOA,12,48.988,-40.39
763,GLOMAP,210.271343589,MOA,110.669128205,MOC,0.210271343589,MOA,12,48.988,-40.39
764,GLOMAP,217.475116253,TOA,114.460587502,TOC,0.217475116253,TOA,12,48.988,-40.39
765,GLOMAP,143.000051379,MOA,75.2631849364,MOC,0.143000051379,MOA,12,48.988,-40.39
766,GLOMAP,131.510913372,TOA,69.2162701958,TOC,0.131510913372,TOA,12,48.988,-40.39
767,GLOMAP,94.0208360553,MOA,49.4846505554,MOC,0.0940208360553,MOA,12,48.988,-40.39
768,GLOMAP,107.417657971,TOA,56.5356094586,TOC,0.107417657971,TOA,12,51.892,-35.435
769,GLOMAP,82.3507532477,MOA,43.3425017093,MOC,0.0823507532477,MOA,12,51.892,-35.435
770,GLOMAP,155.118107796,TOA,81.6411093662,TOC,0.155118107796,TOA,12,51.892,-35.435
771,GLOMAP,124.990694225,MOA,65.7845759078,MOC,0.124990694225,MOA,12,51.892,-35.435
772,GLOMAP,177.734568715,TOA,93.5445098501,TOC,0.177734568715,TOA,12,51.892,-35.435
773,GLOMAP,143.580779433,MOA,75.5688312807,MOC,0.143580779433,MOA,12,51.892,-35.435
774,GLOMAP,204.756230116,TOA,107.766436903,TOC,0.204756230116,TOA,12,51.892,-35.435
775,GLOMAP,183.571860194,MOA,96.6167685233,MOC,0.183571860194,MOA,12,51.892,-35.435
776,GLOMAP,328.909128904,TOA,173.110067844,TOC,0.328909128904,TOA,12,51.892,-35.435
777,GLOMAP,285.642802715,MOA,150.338317219,MOC,0.285642802715,MOA,12,51.892,-35.435
778,GLOMAP,527.589976788,TOA,277.678935151,TOC,0.527589976788,TOA,12,51.892,-35.435
779,GLOMAP,391.875118017,MOA,206.250062114,MOC,0.391875118017,MOA,12,51.892,-35.435
780,GLOMAP,709.775090218,TOA,373.565836957,TOC,0.709775090218,TOA,12,51.892,-35.435
781,GLOMAP,322.420358658,MOA,169.694925609,MOC,0.322420358658,MOA,12,51.892,-35.435
782,GLOMAP,589.010298252,TOA,310.005420133,TOC,0.589010298252,TOA,12,51.892,-35.435
783,GLOMAP,301.660984755,MOA,158.768939345,MOC,0.301660984755,MOA,12,51.892,-35.435
784,GLOMAP,333.921968937,TOA,175.748404704,TOC,0.333921968937,TOA,12,51.892,-35.435
785,GLOMAP,246.146544814,MOA,129.55081306,MOC,0.246146544814,MOA,12,51.892,-35.435
786,GLOMAP,194.716513157,TOA,102.482375346,TOC,0.194716513157,TOA,12,51.892,-35.435
787,GLOMAP,164.358109236,MOA,86.5042680188,MOC,0.164358109236,MOA,12,51.892,-35.435
788,GLOMAP,155.71513772,TOA,81.9553356422,TOC,0.15571513772,TOA,12,51.892,-35.435
789,GLOMAP,114.889763296,MOA,60.4682964714,MOC,0.114889763296,MOA,12,51.892,-35.435
790,GLOMAP,151.242852211,TOA,79.6015011637,TOC,0.151242852211,TOA,12,51.892,-35.435
791,GLOMAP,103.342615068,MOA,54.3908500358,MOC,0.103342615068,MOA,12,51.892,-35.435
792,GLOMAP,99.3588045239,TOA,52.2941076442,TOC,0.0993588045239,TOA,12,56.93,-26.038
793,GLOMAP,82.4770852923,MOA,43.4089922591,MOC,0.0824770852923,MOA,12,56.93,-26.038
794,GLOMAP,102.159030735,TOA,53.7679109134,TOC,0.102159030735,TOA,12,56.93,-26.038
795,GLOMAP,81.7632973194,MOA,43.0333143786,MOC,0.0817632973194,MOA,12,56.93,-26.038
796,GLOMAP,153.76278758,TOA,80.9277829371,TOC,0.15376278758,TOA,12,56.93,-26.038
797,GLOMAP,129.801914096,MOA,68.3167968926,MOC,0.129801914096,MOA,12,56.93,-26.038
798,GLOMAP,222.105741501,TOA,116.897758685,TOC,0.222105741501,TOA,12,56.93,-26.038
799,GLOMAP,204.88409698,MOA,107.833735253,MOC,0.20488409698,MOA,12,56.93,-26.038
800,GLOMAP,164.028987288,TOA,86.3310459413,TOC,0.164028987288,TOA,12,56.93,-26.038
801,GLOMAP,152.225360274,MOA,80.1186106707,MOC,0.152225360274,MOA,12,56.93,-26.038
802,GLOMAP,301.928579807,TOA,158.909778846,TOC,0.301928579807,TOA,12,56.93,-26.038
803,GLOMAP,238.889977336,MOA,125.731567019,MOC,0.238889977336,MOA,12,56.93,-26.038
804,GLOMAP,328.373134136,TOA,172.827965335,TOC,0.328373134136,TOA,12,56.93,-26.038
805,GLOMAP,203.278243542,MOA,106.988549232,MOC,0.203278243542,MOA,12,56.93,-26.038
806,GLOMAP,279.121786356,TOA,146.906203345,TOC,0.279121786356,TOA,12,56.93,-26.038
807,GLOMAP,208.498418331,MOA,109.736009648,MOC,0.208498418331,MOA,12,56.93,-26.038
808,GLOMAP,162.660330534,TOA,85.610700281,TOC,0.162660330534,TOA,12,56.93,-26.038
809,GLOMAP,146.59370482,MOA,77.154581484,MOC,0.14659370482,MOA,12,56.93,-26.038
810,GLOMAP,156.586632133,TOA,82.4140169119,TOC,0.156586632133,TOA,12,56.93,-26.038
811,GLOMAP,139.505371451,MOA,73.4238797113,MOC,0.139505371451,MOA,12,56.93,-26.038
812,GLOMAP,136.188343167,TOA,71.6780753512,TOC,0.136188343167,TOA,12,56.93,-26.038
813,GLOMAP,103.992335498,MOA,54.732808157,MOC,0.103992335498,MOA,12,56.93,-26.038
814,GLOMAP,179.847329855,TOA,94.6564893974,TOC,0.179847329855,TOA,12,56.93,-26.038
815,GLOMAP,92.9027497768,MOA,48.8961840931,MOC,0.0929027497768,MOA,12,56.93,-26.038
816,GLOMAP,133.668750525,TOA,70.3519739603,TOC,0.133668750525,TOA,12,62.193,-14.715
817,GLOMAP,93.0571779609,MOA,48.9774620847,MOC,0.0930571779609,MOA,12,62.193,-14.715
818,GLOMAP,111.118368804,TOA,58.4833520023,TOC,0.111118368804,TOA,12,62.193,-14.715
819,GLOMAP,84.7662761807,MOA,44.6138295688,MOC,0.0847662761807,MOA,12,62.193,-14.715
820,GLOMAP,159.847214818,TOA,84.1301130621,TOC,0.159847214818,TOA,12,62.193,-14.715
821,GLOMAP,132.218033075,MOA,69.5884384607,MOC,0.132218033075,MOA,12,62.193,-14.715
822,GLOMAP,203.395068645,TOA,107.050036129,TOC,0.203395068645,TOA,12,62.193,-14.715
823,GLOMAP,167.161762714,MOA,87.9798751128,MOC,0.167161762714,MOA,12,62.193,-14.715
824,GLOMAP,359.575152397,TOA,189.250080209,TOC,0.359575152397,TOA,12,62.193,-14.715
825,GLOMAP,295.023560524,MOA,155.275558171,MOC,0.295023560524,MOA,12,62.193,-14.715
826,GLOMAP,425.631999969,TOA,224.016842089,TOC,0.425631999969,TOA,12,62.193,-14.715
827,GLOMAP,229.504555464,MOA,120.791871297,MOC,0.229504555464,MOA,12,62.193,-14.715
828,GLOMAP,306.361585855,TOA,161.242939924,TOC,0.306361585855,TOA,12,62.193,-14.715
829,GLOMAP,261.08750701,MOA,137.414477373,MOC,0.26108750701,MOA,12,62.193,-14.715
830,GLOMAP,291.01228714,TOA,153.164361653,TOC,0.29101228714,TOA,12,62.193,-14.715
831,GLOMAP,218.435451388,MOA,114.966027047,MOC,0.218435451388,MOA,12,62.193,-14.715
832,GLOMAP,308.902412653,TOA,162.580217186,TOC,0.308902412653,TOA,12,62.193,-14.715
833,GLOMAP,216.675877571,MOA,114.039935564,MOC,0.216675877571,MOA,12,62.193,-14.715
834,GLOMAP,210.333034396,TOA,110.701597051,TOC,0.210333034396,TOA,12,62.193,-14.715
835,GLOMAP,131.682991982,MOA,69.306837885,MOC,0.131682991982,MOA,12,62.193,-14.715
836,GLOMAP,220.531091094,TOA,116.068995313,TOC,0.220531091094,TOA,12,62.193,-14.715
837,GLOMAP,124.27867204,MOA,65.4098273892,MOC,0.12427867204,MOA,12,62.193,-14.715
838,GLOMAP,255.322217941,TOA,134.380114706,TOC,0.255322217941,TOA,12,62.193,-14.715
839,GLOMAP,109.892129898,MOA,57.8379631042,MOC,0.109892129898,MOA,12,62.193,-14.715
840,GLOMAP,145.792335272,TOA,76.7328080378,TOC,0.145792335272,TOA,12,63.468,-11.025
841,GLOMAP,98.6706912518,MOA,51.9319427641,MOC,0.0986706912518,MOA,12,63.468,-11.025
842,GLOMAP,114.730335772,TOA,60.3843872484,TOC,0.114730335772,TOA,12,63.468,-11.025
843,GLOMAP,88.4935855865,MOA,46.5755713613,MOC,0.0884935855865,MOA,12,63.468,-11.025
844,GLOMAP,154.5779109,TOA,81.3567952106,TOC,0.1545779109,TOA,12,63.468,-11.025
845,GLOMAP,126.804724336,MOA,66.7393285977,MOC,0.126804724336,MOA,12,63.468,-11.025
846,GLOMAP,230.045750737,TOA,121.076710914,TOC,0.230045750737,TOA,12,63.468,-11.025
847,GLOMAP,169.568449259,MOA,89.2465522415,MOC,0.169568449259,MOA,12,63.468,-11.025
848,GLOMAP,575.465619564,TOA,302.876641876,TOC,0.575465619564,TOA,12,63.468,-11.025
849,GLOMAP,487.681061029,MOA,256.674242647,MOC,0.487681061029,MOA,12,63.468,-11.025
850,GLOMAP,541.138291359,TOA,284.809627031,TOC,0.541138291359,TOA,12,63.468,-11.025
851,GLOMAP,264.062255621,MOA,138.980134537,MOC,0.264062255621,MOA,12,63.468,-11.025
852,GLOMAP,318.0321455,TOA,167.385339737,TOC,0.3180321455,TOA,12,63.468,-11.025
853,GLOMAP,278.367906809,MOA,146.509424636,MOC,0.278367906809,MOA,12,63.468,-11.025
854,GLOMAP,341.649711132,TOA,179.815637438,TOC,0.341649711132,TOA,12,63.468,-11.025
855,GLOMAP,255.163818598,MOA,134.29674663,MOC,0.255163818598,MOA,12,63.468,-11.025
856,GLOMAP,403.466671705,TOA,212.350879845,TOC,0.403466671705,TOA,12,63.468,-11.025
857,GLOMAP,288.68880868,MOA,151.941478252,MOC,0.28868880868,MOA,12,63.468,-11.025
858,GLOMAP,282.687932253,TOA,148.783122238,TOC,0.282687932253,TOA,12,63.468,-11.025
859,GLOMAP,184.564366937,MOA,97.139140493,MOC,0.184564366937,MOA,12,63.468,-11.025
860,GLOMAP,243.324026465,TOA,128.065277087,TOC,0.243324026465,TOA,12,63.468,-11.025
861,GLOMAP,122.698061168,MOA,64.5779269306,MOC,0.122698061168,MOA,12,63.468,-11.025
862,GLOMAP,284.748256207,TOA,149.867503267,TOC,0.284748256207,TOA,12,63.468,-11.025
863,GLOMAP,113.959863782,MOA,59.9788756747,MOC,0.113959863782,MOA,12,63.468,-11.025
864,GLOMAP,183.124393225,TOA,96.381259592,TOC,0.183124393225,TOA,12,66.37,-0.638
865,GLOMAP,107.475884259,MOA,56.566254873,MOC,0.107475884259,MOA,12,66.37,-0.638
866,GLOMAP,132.772475481,TOA,69.8802502532,TOC,0.132772475481,TOA,12,66.37,-0.638
867,GLOMAP,97.1864387393,MOA,51.1507572312,MOC,0.0971864387393,MOA,12,66.37,-0.638
868,GLOMAP,176.772519946,TOA,93.0381683927,TOC,0.176772519946,TOA,12,66.37,-0.638
869,GLOMAP,129.63975966,MOA,68.2314524525,MOC,0.12963975966,MOA,12,66.37,-0.638
870,GLOMAP,309.72892046,TOA,163.015221295,TOC,0.30972892046,TOA,12,66.37,-0.638
871,GLOMAP,164.197430015,MOA,86.4197000077,MOC,0.164197430015,MOA,12,66.37,-0.638
872,GLOMAP,399.945795536,TOA,210.497787124,TOC,0.399945795536,TOA,12,66.37,-0.638
873,GLOMAP,228.49534452,MOA,120.260707642,MOC,0.22849534452,MOA,12,66.37,-0.638
874,GLOMAP,259.842962027,TOA,136.759453698,TOC,0.259842962027,TOA,12,66.37,-0.638
875,GLOMAP,173.139333725,MOA,91.1259651184,MOC,0.173139333725,MOA,12,66.37,-0.638
876,GLOMAP,153.816908598,TOA,80.9562676831,TOC,0.153816908598,TOA,12,66.37,-0.638
877,GLOMAP,126.749902964,MOA,66.710475244,MOC,0.126749902964,MOA,12,66.37,-0.638
878,GLOMAP,470.897346735,TOA,247.840708808,TOC,0.470897346735,TOA,12,66.37,-0.638
879,GLOMAP,218.957394361,MOA,115.240733874,MOC,0.218957394361,MOA,12,66.37,-0.638
880,GLOMAP,214.989453554,TOA,113.152343976,TOC,0.214989453554,TOA,12,66.37,-0.638
881,GLOMAP,185.285255313,MOA,97.5185554279,MOC,0.185285255313,MOA,12,66.37,-0.638
882,GLOMAP,196.782201529,TOA,103.569579752,TOC,0.196782201529,TOA,12,66.37,-0.638
883,GLOMAP,114.31902647,MOA,60.1679086685,MOC,0.11431902647,MOA,12,66.37,-0.638
884,GLOMAP,319.023907185,TOA,167.907319571,TOC,0.319023907185,TOA,12,66.37,-0.638
885,GLOMAP,101.962640882,MOA,53.6645478324,MOC,0.101962640882,MOA,12,66.37,-0.638
886,GLOMAP,375.540316105,TOA,197.65279795,TOC,0.375540316105,TOA,12,66.37,-0.638
887,GLOMAP,120.035551488,MOA,63.1766060465,MOC,0.120035551488,MOA,12,66.37,-0.638
888,GLOMAP,169.494092464,TOA,89.2074170866,TOC,0.169494092464,TOA,12,67.47,4.279
889,GLOMAP,99.200963974,MOA,52.2110336705,MOC,0.099200963974,MOA,12,67.47,4.279
890,GLOMAP,146.887719631,TOA,77.3093261217,TOC,0.146887719631,TOA,12,67.47,4.279
891,GLOMAP,99.7256487608,MOA,52.4871835583,MOC,0.0997256487608,MOA,12,67.47,4.279
892,GLOMAP,135.653093457,TOA,71.3963649775,TOC,0.135653093457,TOA,12,67.47,4.279
893,GLOMAP,114.070937037,MOA,60.0373352829,MOC,0.114070937037,MOA,12,67.47,4.279
894,GLOMAP,278.068482876,TOA,146.351833093,TOC,0.278068482876,TOA,12,67.47,4.279
895,GLOMAP,193.721413612,MOA,101.958638743,MOC,0.193721413612,MOA,12,67.47,4.279
896,GLOMAP,236.014142632,TOA,124.217969807,TOC,0.236014142632,TOA,12,67.47,4.279
897,GLOMAP,168.764635921,MOA,88.8234925897,MOC,0.168764635921,MOA,12,67.47,4.279
898,GLOMAP,148.314923048,TOA,78.0604858147,TOC,0.148314923048,TOA,12,67.47,4.279
899,GLOMAP,127.13240087,MOA,66.9117899317,MOC,0.12713240087,MOA,12,67.47,4.279
900,GLOMAP,194.08300519,TOA,102.1489501,TOC,0.19408300519,TOA,12,67.47,4.279
